,scores
240,5.085074095627259
241,4.49786348658189
242,4.430199505013148
243,4.89989981199081
244,4.942070171440967
245,4.6735975124790805
246,5.239880898765899
247,4.789194014289384
248,4.605061418811371
249,4.733324804363204
250,5.09980738558543
251,4.352892678766835
252,4.695970923252457
253,5.1500058754996525
254,5.0156970096679
255,5.193490803552911
256,4.969638267903281
257,5.378929446454902
258,4.72043052548692
259,5.0272838803633695
260,4.401629703663924
261,4.636328687946086
262,5.1231062235739495
263,4.7532673910400005
264,4.798086499941274
265,5.169359691571093
266,5.301105638969295
267,4.60814081056977
268,5.315636364529361
269,4.53943095510804
270,5.1336300325283055
271,4.935547400387644
272,5.441516809358602
273,5.4493517867322065
274,4.6823529127008445
275,5.20457701891457
276,4.919017348816326
277,4.779326307065499
278,5.439386406618619
279,4.626184007667477
280,5.177093912193588
281,4.798447457330168
282,4.859045563401154
283,4.382777696460057
284,4.370408575559813
285,4.257972961177565
286,5.022475124831852
287,5.172577104536336
288,4.6105862302664296
289,4.816700802403553
290,5.040939327665553
291,4.740796475186682
292,5.18180375830953
293,4.507930220187734
294,4.758275778977465
295,4.569437829750699
296,4.557972774379934
297,4.527360298408126
298,5.066145083699441
299,4.970905500959257
300,4.9007219400134145
301,5.064793177222127
302,4.700552607320471
303,5.369054651104253
304,4.9938761744848765
305,5.079633303676737
306,4.876432685552439
307,4.720056455835892
308,4.629997969517361
309,5.405192152354168
310,4.5644341389328105
311,4.73929788381752
312,5.502048177664125
313,4.73552347814218
314,5.072531275967283
315,4.620582198372052
316,5.117963950538697
317,4.926472640506007
318,5.147077598071779
319,5.134249149602113
320,4.841822475323572
321,4.827601625320931
322,4.795884085798905
323,5.270628936017828
324,5.150023161632483
325,4.895790245525323
326,5.206791575023823
327,4.666316832858278
328,5.273767627870833
329,4.966287006854546
330,5.017727198634886
331,5.1905425567911525
332,5.139950280917311
333,4.72101609368095
334,4.6269636001426075
335,5.173448435704369
336,4.757749918911115
337,4.414466014385034
338,4.2143775094362805
339,4.883048356720599
340,4.650474197127845
341,4.532115660387174
342,4.214935084482837
343,4.128177972830355
344,4.91399248160737
345,4.221506194419144
346,4.808425288338772
347,4.839743591803654
348,4.520366205214455
349,4.26137124538117
350,4.8346843620523305
351,4.387783964814092
352,4.50929253206946
353,4.874601717151175
354,4.851878655544672
355,4.554993445606145
356,4.710298043529675
357,4.333895454787257
358,5.012227399235622
359,4.464192271064474
360,4.466240595575326
361,4.250553793179396
362,4.47635608057389
363,4.623038017161235
364,4.41777307221336
365,4.025522868521596
366,4.474775915684404
367,3.8396523870831696
368,3.766859890215279
369,4.132258022824629
370,3.7329179637900056
371,4.024340581769179
372,4.413852581459271
373,4.194052211536853
374,4.536044943567881
375,3.7017065678432024
376,4.688634392314445
377,4.56383301978607
378,4.619856470232893
379,4.1765517007560184
380,4.518721437264031
381,4.346894628948384
382,3.6374632427668296
383,4.200876337944937
384,3.6397507225109758
385,3.9493466108341915
386,3.851864690523625
387,3.5684053814525325
388,3.554558381797021
389,3.6366353644947447
390,4.065409399443695
391,4.119540096010752
392,3.890476363489593
393,3.5934457389308796
394,3.6931957741764516
395,4.054409814370739
396,4.024014038633255
397,4.33657973940745
398,3.9984182912324773
399,3.4933741398442466
400,4.114424571663522
401,4.278319895718998
402,4.197409932882215
403,3.416907177978901
404,3.3857809540209214
405,3.8054686641896915
406,3.4667536006901143
407,4.342733554134384
408,3.449046470583122
409,4.301497401132997
410,3.9487548246866626
411,4.219129887681474
412,3.444011683769567
413,4.157511205355568
414,3.929905767141388
415,3.89335524620802
416,3.9004155277568078
417,4.325807761003613
418,4.276881056312396
419,4.111710371140083
420,4.335255721516962
421,4.110439505125654
422,3.6813438896230775
423,4.368199157048557
424,3.5137393408767403
425,3.6009827555806915
426,3.833400547376854
427,4.132654719641799
428,4.203071284383819
429,3.945100895546269
430,3.8639327689834424
431,3.9397801195190327
432,3.4533678427772054
433,3.8649947582493
434,3.8842350533831813
435,3.9669246573259365
436,4.415328739856942
437,4.3326743772328165
438,3.567412153521945
439,4.006525075093655
440,4.229563208116108
441,3.56299162071938
442,3.368341447496103
443,3.7712189919662302
444,3.5920858923092904
445,3.4903039932210014
446,4.250442250863138
447,3.69397535691328
448,4.041268575742713
449,3.9116233933830378
450,4.363817929237463
451,4.241474368547954
452,3.371718498583893
453,3.4330854031562965
454,3.4618648383199524
455,3.8190171486869913
456,4.07042315173644
457,3.8169515950899022
458,3.741786524885351
459,3.941192802633812
460,3.4795490188821336
461,3.7096558060599047
462,4.181812260785083
463,3.660356557179073
464,3.8390846419558313
465,4.207417825720307
466,4.218759322403889
467,4.04575214552184
468,3.832009197079884
469,3.6738660693961065
470,3.9650553375358317
471,3.859069744148171
472,3.931948492240843
473,4.1001971654502
474,3.8340569223402525
475,3.9701728988293286
476,3.7627241879247757
477,3.711447336036212
478,4.048750130979942
479,3.5282795250020174
480,3.9560614578223605
481,4.011809147547039
482,4.069761445007026
483,3.784780285641522
484,3.49441095331314
485,4.184624761254693
486,3.6159373612592165
487,3.2572001958346064
488,4.174106875088306
489,3.932796166493229
490,3.291852833177576
491,3.7027814867557565
492,3.5037195267299253
493,3.703026051892928
494,3.530788199617069
495,4.153434630215795
496,3.62027643457536
497,4.432083418626747
498,3.8758501152690834
499,4.126096607982275
500,4.390365660711889
501,4.146413663479284
502,3.6369554781323084
503,3.59778674052365
504,4.032642792216829
505,3.7689177980991455
506,3.9366355384112497
507,4.049341553605459
508,3.6852396221560215
509,3.685012910386419
510,3.4856159749558877
511,4.129419962194102
512,3.6232828299410125
513,3.966030527249738
514,4.190469732675463
515,4.137809725985837
516,4.191438433280478
517,4.409765164534645
518,3.60898574546612
519,3.5827372842048426
520,4.0401760975847125
521,4.2735724462855975
522,4.319512841284033
523,4.246398737235206
524,4.156670518839336
525,4.235492608522359
526,3.738267848281035
527,4.311013325008934
528,3.6616751765486306
529,3.9075884351965957
530,4.010923381759733
531,3.8541373625415485
532,3.534070929700944
533,4.00341236389332
534,3.4900235991242994
535,3.8759730504064214
536,3.9700307927359866
537,3.7280333930257683
538,3.409344363005344
539,3.8316389020229655
540,4.261870496895528
541,3.85868337155567
542,3.416687559376925
543,4.05136714364018
544,3.563422011989443
545,4.055088995896793
546,3.6938503937964886
547,3.7905529431526555
548,4.285980280900095
549,4.059650210136928
550,3.753961204986247
551,4.026397583039911
552,3.4292708970762367
553,3.62920699317592
554,3.7720077241650176
555,4.369471482246069
556,3.816278106462518
557,3.5958147979197643
558,3.8539539819755326
559,3.7924557287150664
560,3.9589844704266377
561,3.9019911568971573
562,3.4128680868823866
563,3.904532215879775
564,3.5948992403808417
565,3.534782081132421
566,3.6786408525701093
567,4.202464094308032
568,4.3368889383358065
569,4.098477916572306
570,4.28727835434078
571,3.889015951705498
572,4.25960145287375
573,3.638200983874416
574,3.7075231751738826
575,3.9410634958777435
576,4.2368430377798365
577,3.6439940583539174
578,4.074744238718068
579,4.112641993605253
580,4.109380291304406
581,4.092987631439394
582,3.5256095170880126
583,3.877397170206737
584,3.787128027066833
585,3.730653259280954
586,4.463145188371028
587,4.210592256803959
588,4.060416072554778
589,3.9359059417879254
590,4.3598816319071725
591,3.8695647045378223
592,3.6346228038865327
593,4.3246825750981674
594,4.5367839453837675
595,4.371648032084094
596,4.232295946895209
597,4.398099246073655
598,3.6346966522363244
599,4.4668857211969035
600,4.2619989489783645
601,4.251803583097381
602,3.6338195818645045
603,4.563197848226574
604,4.069800890569838
605,3.913208297545297
606,4.078807261697104
607,3.82451878387975
608,3.893740373026625
609,4.536510890064855
610,3.969427423434406
611,4.4221930447842
612,4.178935467078136
613,4.035830457295056
614,3.947451250300932
615,4.3600508839486505
616,4.795383032874752
617,4.251409840052893
618,3.815786757446623
619,3.7652470239991023
620,4.062223071685649
621,4.488862894965604
622,3.9771400547526956
623,4.399388399110118
624,4.670388023441888
625,4.508301782543107
626,4.024227463441633
627,4.49331740343299
628,4.405040674744388
629,3.8206482057075046
630,3.7922476072514524
631,3.8128960767725415
632,3.823144683045971
633,4.204883850346518
634,4.189268360536653
635,3.906840943410668
636,3.8348276669179584
637,4.517270089028324
638,3.732169296575794
639,4.195059643523438
640,3.827297484829301
641,4.396248423936025
642,4.604832686896929
643,3.766636425640652
644,3.7331620859396373
645,4.168775694811346
646,3.9738071949211284
647,4.686563827406425
648,4.190117519881192
649,4.3614050558455375
650,4.25737838543564
651,3.7940175932776805
652,4.334893606425091
653,4.232274379677241
654,4.090471157932544
655,3.983794576909403
656,4.077809527727777
657,4.345313043732046
658,4.247444736876514
659,3.702032459857436
660,4.1455784963794535
661,3.751237251076003
662,4.301241516900797
663,3.718805238501992
664,3.5259807340826392
665,4.174708446927205
666,4.248455522899452
667,3.5812570529620014
668,3.6278415184411
669,3.512084773873648
670,4.012477607225763
671,4.363970042429247
672,3.6637676485407304
673,3.5325971876001585
674,3.737448273495627
675,3.4955266404182757
676,4.22228968641936
677,3.5839292119163426
678,4.253183431996312
679,3.851454971243265
680,3.9482871025376105
681,3.5435870111223147
682,3.7628152490885127
683,4.186589180974141
684,4.022884418784667
685,3.9007911345398627
686,4.216957299784115
687,4.184430094769386
688,3.940273357912291
689,4.065773424487616
690,4.2551084852165335
691,3.9249386818106218
692,3.8627013652771165
693,4.387566784780601
694,4.037349274571629
695,4.4380982438654
696,3.5825654403451637
697,3.6924465464383416
698,4.084437778793113
699,3.6638766553716273
700,3.4125577133225096
701,4.229254127588335
702,3.6788234762949172
703,3.9413140586983295
704,4.22527543237405
705,4.379838615584285
706,3.6864967918063893
707,4.4553533412932795
708,3.916554325571334
709,4.491334870113004
710,4.2127648712172165
711,4.516641233341349
712,3.645040858982734
713,4.209495887130754
714,3.6691437475311264
715,4.129731644630458
716,4.523607409808054
717,3.8613104089478765
718,4.549466698365719
719,3.9592296629666204
720,4.502200109281732
721,3.880178273255674
722,4.407431045161363
723,4.5445816677778845
724,3.6210829290336513
725,3.9924288797050216
726,4.294566202455302
727,3.7512277211921394
728,3.7229323443607125
729,3.7747279474895468
730,4.09344425864979
731,3.9833532911866296
732,4.441343611043281
733,4.6015525136415585
734,4.448048003334634
735,4.012764355342099
736,4.40944835143431
737,4.158156992124781
738,4.132240424834786
739,3.6485327841752606
740,4.657404014802889
741,4.580670723690305
742,4.377509791534665
743,4.58031188995128
744,4.5917806755862784
745,3.8586208924300007
746,3.8379009476090262
747,4.212304912678882
748,4.396857476918294
749,3.8641036946284855
750,4.021894054029281
751,4.405179307267282
752,4.573051855737733
753,4.483070798759356
754,4.106157129488851
755,4.312392759379814
756,4.095463289001623
757,3.458486422803015
758,3.9839918974674933
759,3.8523123085797835
760,4.391952811166821
761,4.36944458797575
762,3.577910534374211
763,4.041076126438604
764,3.3827712922268995
765,3.737721049357262
766,4.221550254754655
767,4.355912199592917
768,3.7909083876891216
769,4.162969287493892
770,3.5684186525547057
771,4.221919263770567
772,3.389532352572644
773,3.948883425609292
774,4.2260759052242305
775,4.094286945672603
776,4.200812940260603
777,3.3966834405810107
778,4.330547283485904
779,3.8266999616760096
780,3.979295046001739
781,3.5572452977695845
782,3.9085247131448915
783,3.5633111431042597
784,3.498465547773942
785,3.251839209464603
786,3.896033406046367
787,3.281298276603476
788,4.150724626130456
789,3.874233676378216
790,3.270963173035959
791,4.042094847692677
792,4.017436118170297
793,3.226565968362109
794,4.099371398465865
795,3.2452455566073475
796,3.4108627056815077
797,4.240785613410469
798,4.301981186568245
799,4.042517097456912
800,4.024485552070213
801,3.4281336857034015
802,3.988234156354954
803,3.4359324020166233
804,3.4104086040180275
805,3.886723412011043
806,4.1555969157168535
807,3.4361724068674016
808,3.6993598512809447
809,3.245903997391369
810,3.6850587387870277
811,3.5295727426545707
812,3.661798924488492
813,4.069975491511295
814,4.164168167703008
815,3.540981078205876
816,3.4792784466593742
817,3.529633890570225
818,3.7854307233798403
819,3.7681981472728343
820,3.6000570199245083
821,3.1669544715851545
822,3.3686884516417446
823,3.688567840685967
824,3.439402693982762
825,3.4762602383336856
826,4.113661541348424
827,3.52644921940657
828,3.6567807134430983
829,3.771566165642331
830,3.703573350268311
831,3.731177776729855
832,3.9978410653863654
833,3.5378278879902822
834,3.48042792113217
835,3.5470841587226514
836,3.7256163259163064
837,3.7903528276507035
838,3.6689808325907736
839,3.734353318509468
840,3.0651201997514272
841,3.914667345659282
842,4.0000371646811725
843,3.6399585710682105
844,2.982078701744946
845,3.0887760317517845
846,3.233325686754617
847,3.656713791903955
848,3.4217256276354893
849,2.8005880139593327
850,3.435185400731716
851,3.1969511254590492
852,2.9489045907519214
853,3.388051343203052
854,2.9137950995481114
855,2.928729418201346
856,3.1053829566732665
857,3.4782803930584283
858,3.201603437173139
859,2.9300471088552382
860,2.903486380072183
861,2.647215594907318
862,2.8606371479779584
863,2.6829740810587155
864,3.209239752968368
865,2.594694519826678
866,2.829509424749845
867,2.5426288200514895
868,2.612226888506081
869,2.273944680787379
870,3.02649471022116
871,2.4569675000856086
872,2.4598878087485425
873,2.4059740526555116
874,3.2084292143127238
875,3.119195103205728
876,2.587738228449224
877,2.27672738705807
878,2.5962461930918543
879,2.499867235176509
880,2.259446098835045
881,2.148108639544233
882,2.110193379089275
883,2.6687904343052256
884,2.1319964795834396
885,2.729927438655062
886,2.4778462901981664
887,2.2020509053285098
888,2.6512352195416016
889,2.3833839857922037
890,2.757114570535121
891,2.8575986228165013
892,2.5852510818701138
893,2.54031400220967
894,2.126281965428477
895,2.1418579006341396
896,2.8387373038655874
897,2.3566611115955074
898,2.5446184824685663
899,2.270885502524451
900,1.7615197540943193
901,2.1010025587441947
902,2.687289101967303
903,2.6827004061745896
904,2.584846725700749
905,2.663916346385533
906,2.364068593326361
907,2.9374271342887184
908,2.91459677435223
909,2.3003548916669514
910,2.870212691010824
911,2.607783598635023
912,2.7962356710931253
913,2.1813559707659627
914,2.2238001722244416
915,2.010273140456104
916,1.973037715158039
917,2.014683782584083
918,2.6900720974288177
919,2.9447020324043347
920,2.8490576790506954
921,2.0934393617700917
922,2.7943239864092204
923,2.9961289446500072
924,2.6813992325889826
925,2.8607390794357084
926,2.3700884615527977
927,3.005290306019373
928,2.8951552198500705
929,2.727079661850712
930,2.240315325645947
931,2.725144526487055
932,2.381780208654319
933,2.273307574390168
934,2.600230776010063
935,2.9833814994625785
936,2.349317866367697
937,2.210239957141159
938,2.9375974104756732
939,2.5621138226991236
940,2.1355968069224014
941,2.5396466090641936
942,2.475241439521275
943,2.622208142071392
944,3.2428339876620047
945,2.3292977832427813
946,2.9562745599555016
947,2.9281282154174106
948,2.895561606517395
949,3.0329317747324707
950,2.651179401242972
951,2.3462777209634202
952,2.6336040684123025
953,3.093289219299559
954,2.3921005096736145
955,2.3120608100709643
956,2.525774890845117
957,3.087760307845538
958,2.985887325101147
959,2.8198526068317693
960,2.6825408724158297
961,2.3492168114398004
962,2.4929755109793996
963,2.6941382556517937
964,2.67433818388942
965,2.635845701919436
966,3.0711297299976454
967,2.80116521957812
968,3.076977815713185
969,2.234176958738253
970,2.218623724469861
971,2.956785996367907
972,2.827431282754871
973,2.274474686947157
974,2.75570602781434
975,2.3549917712473
976,1.945133874133518
977,2.6971467883164135
978,1.8670722098030517
979,2.5513333208176383
980,2.6805574446532763
981,2.152487206850119
982,2.6576221712259223
983,2.1680139306905923
984,1.9880705140915305
985,2.429132603398599
986,2.1640105043224365
987,2.7432626920466667
988,2.4634515229849328
989,2.3544098979651014
990,2.5839465308213727
991,2.2751237515548177
992,2.9037037203292897
993,2.5944909817168003
994,2.036642737385521
995,2.0077490474314237
996,2.3983588716633344
997,2.213241273926836
998,1.736228126687891
999,2.647850575589706
1000,2.2318382677907493
1001,2.207688893715979
1002,2.5854664230115567
1003,2.7741927711089502
1004,2.031755203880188
1005,2.1304207259164887
1006,2.0597785292916186
1007,2.554387821983491
1008,2.818934050267878
1009,2.594365537069394
1010,2.7593002528197403
1011,2.8375760072036496
1012,2.4032085230913953
1013,2.9429984774343354
1014,2.1905065840886873
1015,2.9531507360688742
1016,3.061792503810683
1017,2.6161144242224297
1018,2.6556948495490467
1019,2.6900047580306485
1020,2.15034422125224
1021,2.368496849520099
1022,2.538652084252494
1023,2.673035460234731
1024,3.0826710721047035
1025,2.1604669407286905
1026,2.9715669165743015
1027,2.418006665390707
1028,3.1189894702972945
1029,3.0728982205021547
1030,3.276848789295359
1031,3.173617391460074
1032,2.861106040812856
1033,3.112261469761891
1034,3.072015916161496
1035,2.9378584138368535
1036,3.3169103767004984
1037,3.141691106438724
1038,2.9769108333720387
1039,2.778258444241251
1040,2.488968908197311
1041,3.0723150574323648
1042,2.26677292689041
1043,2.159066046663288
1044,2.609576753902336
1045,2.9072791944783423
1046,2.763014492701315
1047,2.6505730042575935
1048,3.096548691764137
1049,3.2649750466294125
1050,3.226548175276276
1051,2.6253637900796054
1052,2.7468950495588285
1053,2.6381841213365993
1054,2.644226528205524
1055,2.713102539415075
1056,3.1746181873194126
1057,2.890201208076007
1058,2.746579545778641
1059,2.8927905584262
1060,3.509569421817597
1061,2.6923696146903624
1062,3.201657454560311
1063,3.5726370042584357
1064,2.5700278434603114
1065,3.2608233334194168
1066,3.0727279982744533
1067,2.6255142911522213
1068,2.965837550887455
1069,2.7192168003788337
1070,3.0374626639872084
1071,2.6987084943882307
1072,2.3927581545801617
1073,2.6899573417223195
1074,2.921461715898855
1075,2.419240579822156
1076,2.672333113203042
1077,3.00816717982606
1078,2.9446880405199582
1079,3.115289128061767
1080,2.4861927977876066
1081,3.0522836636491997
1082,2.612977395319901
1083,3.2069880047179673
1084,2.9103762377348406
1085,2.6364814047906364
1086,2.4641170617487784
1087,3.0620030684777375
1088,2.6758814485547755
1089,2.841432036214508
1090,3.243847405956516
1091,3.0050857860951363
1092,3.4956180911909103
1093,3.0016696815081083
1094,2.6748701778421653
1095,3.093911784093235
1096,2.9383157619166047
1097,2.5944433168739933
1098,3.310204257961895
1099,3.1802406434419304
1100,2.72003594683588
1101,3.00900759461722
1102,3.42047417419939
1103,3.442850929718393
1104,2.7163921274621305
1105,3.335758870181385
1106,3.0371193722230454
1107,2.780235044498523
1108,2.3696929417860852
1109,2.699136706728311
1110,2.496647467077803
1111,2.7722788618041965
1112,3.250259979572793
1113,2.9278973195817315
1114,2.767500696358719
1115,2.4849702469318586
1116,3.0532628190171875
1117,3.0380807011660744
1118,2.317605754900347
1119,2.2348106129443863
1120,2.441352443481547
1121,3.0555024435978058
1122,2.529637906141192
1123,2.795205080107061
1124,2.68231544811705
1125,2.6584674875452854
1126,2.482876256133182
1127,2.5637106334129083
1128,2.3211692194642897
1129,2.901799934246307
1130,2.5612020299735994
1131,2.507001055919329
1132,2.5107583714799047
1133,2.9723180718783038
1134,3.1649482066112355
1135,2.8985809235368847
1136,2.2301903787514616
1137,2.6624675847789963
1138,2.031057621712821
1139,2.572413788979423
1140,2.304478782252426
1141,2.226472064643984
1142,2.8738295043186888
1143,2.581417896557417
1144,2.658449240890518
1145,3.0893383445155753
1146,2.366976351737512
1147,2.9127931546944166
1148,2.6785331568767625
1149,2.6418052153843714
1150,3.103798857850948
1151,2.9896187969446175
1152,3.0949285642615036
1153,3.232347164776819
1154,2.4997358208422935
1155,3.0237262538197793
1156,3.2747285830302495
1157,2.7224153824186246
1158,2.7452771971039853
1159,2.3716420643550657
1160,2.3614466282976387
1161,2.3722974920906985
1162,3.1961530778263563
1163,3.1162432204024544
1164,3.0352848337346545
1165,2.3757325720425433
1166,2.3055192690051793
1167,2.69828449672719
1168,2.5172564513094153
1169,3.0598982032110476
1170,3.1984046267827404
1171,2.1864902875248577
1172,2.4927356602630333
1173,2.4019779889380075
1174,3.21569288646151
1175,2.92079177121263
1176,2.33245426508385
1177,3.1027724223976803
1178,2.6220379296819027
1179,2.4792846939303654
1180,3.200362602252504
1181,2.9398632325678355
1182,2.654584367452916
1183,3.238434253556091
1184,3.113048871740366
1185,2.528781172728579
1186,2.2634866339445
1187,3.2107651257053247
1188,2.2600980281722194
1189,3.1341160369265375
1190,2.8118633457494315
1191,2.8088696757922147
1192,2.937917836607916
1193,3.013492537368587
1194,2.808631272475623
1195,2.274131838230362
1196,2.479941022172067
1197,2.1044844017788256
1198,2.7568544478596086
1199,2.210026979141353
1200,2.9576539483863122
1201,2.8184162517050444
1202,2.3448608418624617
1203,2.587089054701005
1204,2.3002656059476654
1205,2.0144693025063356
1206,2.100819372465278
1207,2.4826116201177744
1208,2.8823779848995246
1209,2.3369007870902045
1210,2.3234801382200567
1211,2.6325223314201023
1212,2.2176317212290786
1213,2.8022481494043605
1214,2.401098164693515
1215,2.8759080499906204
1216,2.158791875373486
1217,2.908018345454204
1218,2.143541197247154
1219,2.0199701840715143
1220,1.9901790894763107
1221,2.5128882324277204
1222,2.1035330158933547
1223,1.8696221806771454
1224,2.426516275258655
1225,2.3020902751505354
1226,1.7842815448916416
1227,1.5920776928942022
1228,1.6916148110341154
1229,2.343768306636823
1230,2.0271160296332233
1231,1.8695655431424336
1232,2.542206437586945
1233,2.52131363548145
1234,1.7620113325631244
1235,1.9361410449897098
1236,2.216066833045911
1237,2.1554641418086313
1238,2.4388614110644498
1239,2.3501106573716464
1240,2.525695113665515
1241,2.174533297592991
1242,2.361093808151918
1243,2.3514627606252843
1244,1.9541544113745497
1245,2.592287087398426
1246,2.3560436374327214
1247,2.141585340216901
1248,2.17824549146766
1249,2.5323056585726893
1250,2.7387635137653383
1251,2.2130285239194385
1252,1.9567570763057902
1253,2.2128342915981096
1254,2.3822719368560814
1255,2.917631477031059
1256,2.6031422970506997
1257,2.1825299921986425
1258,2.7689189861123946
1259,2.9127097248439386
1260,2.4698911705976263
1261,2.4468853816683698
1262,2.5416983263310584
1263,2.1507450493492377
1264,3.021780194644997
1265,3.0568725729477935
1266,2.7749589967246178
1267,2.7014969264044604
1268,2.4583067154123204
1269,2.3828984742632286
1270,2.302380661341707
1271,2.8323274495657333
1272,2.827657443140371
1273,2.4886564414117944
1274,2.4410224599941683
1275,2.311720129021238
1276,2.8134242981998145
1277,2.2640044536277975
1278,2.936510438269358
1279,2.243411613874963
1280,2.076191004005455
1281,2.958304632308376
1282,2.4902632131370166
1283,2.4987893427893617
1284,2.8309112111890404
1285,2.556323740727385
1286,2.4182392354900846
1287,2.5208651365431294
1288,2.8510444441904967
1289,2.0692866797664378
1290,2.831823737849411
1291,2.9712964534151274
1292,2.1154844160894553
1293,2.425228893462048
1294,2.383922896111928
1295,2.2131834070911944
1296,2.501164803749895
1297,2.4053978026213696
1298,2.3930034772814257
1299,2.2904889088330904
1300,2.6406655037532447
1301,2.9451069655326205
1302,2.805944339311304
1303,2.859160984931174
1304,2.534953301044296
1305,2.4852522898791016
1306,2.2109466743843695
1307,2.5140558226069474
1308,2.8265998697584527
1309,2.5687926933685143
1310,2.384008945610331
1311,2.5900224898378044
1312,2.1451366144459083
1313,2.6024923861596614
1314,2.491193490599671
1315,2.4062518792295604
1316,2.518003412810786
