,scores
777,0.07085912228782691
778,0.12436829255541759
779,0.11126065584098775
780,0.10366327928182656
781,0.0623898911505305
782,0.3094083276458347
783,0.18630740126428255
784,0.0008213909118724113
785,0.05094526358947347
786,0.3226267192404605
787,0.013672930002243922
788,0.12596150011218651
789,0.12723770403823972
790,0.1819291227433115
791,0.22858334731441088
792,0.12163648539239325
793,0.24460335844230519
794,0.027179191397092625
795,0.018196142880491848
796,0.05874399129830441
797,0.10472554520226673
798,0.11079682601203636
799,0.11711884795002592
800,0.17403356898023534
801,0.04990702801703631
802,0.01737123295366915
803,0.12824236354817037
804,0.4073569007388951
805,0.043223775278079
806,0.172243885998667
807,0.014872899686113442
808,0.036739883345123785
809,0.0410195942736651
810,0.09839270726883226
811,0.02901789415929623
812,0.09672246114266042
813,0.042385397953109485
814,0.05524478276643779
815,0.002501364101616449
816,0.05046909682661967
817,0.0961411666242974
818,0.05649253449688088
819,0.4770677309073671
820,0.05806987067698062
821,0.010699916551570838
822,0.10684007375719616
823,0.08321925968364083
824,0.056393640914748557
825,0.1907870134273828
826,0.5339570730681794
827,0.1929284598280877
828,0.0016566371454744136
829,0.0007146189166314788
830,0.21560562238327466
831,0.04530580611966642
832,0.07513047801058477
833,0.11251824905831982
834,0.12654039967934327
835,0.07582465962113515
836,0.010394368709597241
837,0.11672386908235143
838,0.25435997418004763
839,0.04367458392983393
840,0.001878558804011609
841,0.028936827206838087
842,0.10626597411961879
843,0.07789155009234129
844,0.13371490707415004
845,0.005674708655474473
846,0.028886069084487837
847,0.0787031381039065
848,0.16132816838791503
849,0.12589002699881918
850,0.17001265635765356
851,0.04225922432531696
852,0.000959848324904845
853,0.10392311893547515
854,0.09358606863567466
855,0.006662516361174865
856,0.06481052245506522
857,0.03352793559174334
858,0.3186232742854342
859,0.0012193903514666144
860,0.06310542881862648
861,0.05781380947330831
862,0.159393681785384
863,0.08809655348156464
864,0.11409836031906935
865,0.021703624951302375
866,0.08300815115735041
867,0.24327449055846123
868,0.017062209653477916
869,0.05146978630011222
870,0.18239365656139434
871,0.02222529975312731
872,0.040914424893218136
873,0.031124705211075954
874,0.13371748717405987
875,0.22740721294954455
876,0.03698645233569724
877,0.0473068934776294
878,0.14610986590510436
879,0.16082068424733414
880,0.0013627285965938229
881,0.07511658726324866
882,0.05752435860266474
883,0.10708539153905249
884,0.14453063875597816
885,0.04145117000539511
886,0.010914481197234871
887,0.1723308495522679
888,0.03209826455392407
889,0.1666318215142915
890,0.03849161076647068
891,0.09180681119781238
892,0.11844060456966454
893,0.2641496659640919
894,0.14475964816836137
895,0.5567947830133861
896,0.29702198701249166
897,0.08041130766636599
898,0.4109630840414255
899,0.09414112981340711
900,0.016972884090625414
901,0.07735268666906511
902,0.04056089697461639
903,0.01949108261111667
904,0.03332013558072254
905,0.1146931045713068
906,0.08822527509009642
907,0.0007213721255801463
908,0.0629994794387964
909,0.10051933697276404
910,0.17599995126379991
911,0.09021805816286915
912,0.030697566277942068
913,0.02960280860308506
914,0.07264133962547423
915,0.006452169165672073
916,0.014664575204707958
917,0.3608153738668621
918,0.04303253610294527
919,0.40507901156948123
920,0.04117963738848554
921,0.33767587491886114
922,0.08777396024697831
923,0.2343829954876492
924,0.1401084016349908
925,0.06104485614477975
926,0.03261642251676384
927,0.25190158718650196
928,0.02771920533878125
929,0.007078254127098634
930,0.06277967929091817
931,0.10478427473433194
932,0.008609749433973935
933,0.1636518349967703
934,0.03798577181079462
935,0.02431988425782058
936,0.001285578320541264
937,0.001228996704142998
938,0.07689790289716192
939,0.16734995541356265
940,0.08067021827596099
941,0.05297425062828153
942,0.028481869334977008
943,0.016643855575820043
944,0.01061528502032022
945,0.1689252955397939
946,0.04189708273667917
947,0.0456689441673586
948,0.1353051165791958
949,0.03784438508111877
950,0.14470429489107606
951,0.0019456855063464404
952,0.19681244693295663
953,0.16750440962279203
954,0.002242307335874324
955,0.04386309145667108
956,0.0063812783976092136
957,0.08240686940819997
958,0.2641771451703332
959,0.00023150449041316992
960,0.037647798394604505
961,0.39689655770190546
962,0.13456030374945657
963,0.07029230796581373
964,0.04595170195234797
965,0.017915418832058345
966,0.05209004436254583
967,0.13328046075071415
968,0.045934991590255304
969,0.041967839915159705
970,0.10180383145552917
971,0.10063255777084663
972,0.22284137728814907
973,0.011343104658086018
974,0.08388708390724753
975,0.1802833214598501
976,0.0019135378536249328
977,0.025185587329516042
978,0.0074091790368782376
979,0.030896906175714136
980,0.028364962454496934
981,0.03053123272043251
982,0.2580718098433101
983,0.006798808303956225
984,0.04598132448661523
985,0.048662282496310494
986,0.14193361178730632
987,0.08422998595062291
988,0.06344493911622044
989,0.2520320858184214
990,0.2423240000228291
991,0.07065863558498596
992,0.00907979192742831
993,0.028404772319478806
994,0.006251249415460522
995,0.03185976734696715
996,0.3518298850478977
997,0.0016837762954218284
998,0.09814334820563664
999,0.0849492773635272
1000,0.08404539463364602
1001,0.6537431892662572
1002,0.12634909830806426
1003,0.0709803868067787
1004,0.395067179020097
1005,0.020097049561018238
1006,0.017800817811379807
1007,0.10576282354682187
1008,0.28684661623397273
1009,0.05201010332390317
1010,0.12346709531677164
1011,0.08260326082518293
1012,0.21050370665523765
1013,0.03413832171278081
1014,0.1005297534690999
1015,0.1878403053356674
1016,0.09394855709040421
1017,0.3711721308783991
1018,0.1551464805641562
1019,0.31524613355651415
1020,0.02019521641204639
1021,0.05431145291126302
1022,0.023888537973772165
1023,0.0032668091388576488
1024,0.04844609229962097
1025,0.4343253298757784
1026,0.1621987780506814
1027,0.12000263540383337
1028,0.010382834957460736
1029,0.03501445695789105
1030,0.1138628835326857
1031,0.007375058848891076
1032,0.05564806944208062
1033,0.20983414671286849
1034,0.0007293967944384111
1035,0.024684882810901337
1036,0.05538399751058723
1037,0.01753894296044041
1038,0.013117098399515135
1039,0.1479236621679148
1040,0.04603014367298706
1041,0.025502270713457276
1042,0.04773233362221285
1043,0.0051680628371805265
1044,0.08531146708099391
1045,0.0056985076519394445
1046,0.06837479622272022
1047,0.3477192324119314
1048,0.0737053071384575
1049,0.031305877729552636
1050,0.07018408950184722
1051,0.18406402245001455
1052,0.0860702789199374
1053,0.01787148117645183
1054,0.07645887378607803
1055,0.18075896938434483
1056,0.009365338819817067
1057,0.01618030911962399
1058,0.08658493790523766
1059,0.04078715839437321
1060,0.02621762195395638
1061,0.14244884408534772
1062,0.19118784077562034
1063,0.1223388564611673
1064,0.056593578164559115
1065,0.1174542256515877
1066,0.03401998235866888
1067,0.03144051533508649
1068,0.1387288289284234
1069,0.021245326010806906
1070,0.06480056651936003
1071,0.019149000814015854
1072,0.14391773888518156
1073,0.11950086456912459
1074,0.25233797616860476
1075,0.07263571950626174
1076,0.18474886174173077
1077,0.13980609152299941
1078,0.028311192748517795
1079,0.039068956437550234
1080,0.11497335580575074
1081,0.2393204653569579
1082,0.1477597753689231
1083,0.02933357896359781
1084,0.07184271871453039
1085,0.0019753628036489374
1086,0.12731726561427695
1087,0.015276553284360676
1088,0.0196482150065024
1089,0.041715121131750035
1090,0.028843004052166922
1091,0.018468592762709044
1092,0.02655647194907945
1093,0.16711705555839412
1094,0.02561919449246923
1095,0.04156384561568802
1096,0.032655236747942705
1097,0.013335460025796851
1098,0.11085196657658743
1099,0.009827247029614893
1100,0.06154366266472471
1101,0.2846244393392285
1102,0.006846723848425722
1103,0.004912507546423668
1104,0.09243074059769986
1105,0.028931242200463572
1106,0.1711535602846042
1107,0.16405876156498955
1108,0.01841445024074655
1109,0.06827206179917086
1110,0.04356430489603852
1111,0.05125364219635464
1112,0.2079447965258963
1113,0.09523743981921877
1114,0.060083592808559565
1115,0.018285221117999316
1116,0.053050269536123455
1117,0.0027337682934360143
1118,0.01678395230779293
1119,0.10421989500904856
1120,0.01256692184989662
1121,0.07829406256359805
1122,0.012627254319995024
1123,0.019324400821565692
1124,0.010400528494383403
1125,0.11152167188714779
1126,0.08197704597327274
1127,0.11561364437281332
1128,0.2766938837293269
1129,0.24848533883679869
1130,0.008320099673002507
1131,0.018216837739892255
1132,0.06577706325554562
1133,0.2014202844329617
1134,0.026044376824087435
1135,0.021349628433643585
1136,0.04757030865947526
1137,0.3996414993768638
1138,0.019996481842415512
1139,0.10225768435488791
1140,0.01889910133267461
1141,0.04461328437083162
1142,0.04215404230171238
1143,0.4420560828348097
1144,0.003154345222823339
1145,0.23712383712953172
1146,0.1164484389906336
1147,0.012502619057377276
1148,0.07219764579516347
1149,0.2677995905922996
1150,0.010091194867030327
1151,0.16947547098376287
1152,0.22145515367339408
1153,0.11607553678327794
1154,0.10847484121458945
1155,0.03252383884960913
1156,0.10885688879493537
1157,0.0612799111640739
1158,0.16476861117235753
1159,0.07847519378008481
1160,0.057467443987539946
1161,0.07602665527665703
1162,0.010047239406586632
1163,0.053238156326483266
1164,0.02859669892953011
1165,0.044067424227260954
1166,0.10434799290203388
1167,0.03288332310618566
1168,0.0499273667737597
1169,0.1607764707841678
1170,0.022981854652326637
1171,0.12565810075851191
1172,0.1416979600838531
1173,0.3229028072921258
1174,0.02947173328381716
1175,0.4078152983667499
1176,0.035007427797443556
1177,0.12887016461615136
1178,0.12534388209160868
1179,0.34462674907995167
1180,0.1720357069479249
1181,0.005206535192700433
1182,0.14476224170226437
1183,0.029640334343739395
1184,0.042667095800546465
1185,0.1365005854879262
1186,0.027675707972391456
1187,0.1297456287471884
1188,0.031952024394308824
1189,0.07844574278332642
1190,0.23147313675355843
1191,0.11182244169252226
1192,0.07128703737101469
1193,0.1218626028142677
1194,0.09330674211655635
1195,0.12809504395520152
1196,0.10334119765321122
1197,0.11872208108773855
1198,0.07069654886501033
1199,0.09602872371664567
1200,0.034471121483591605
1201,0.34026282623203463
1202,0.28394058940529276
1203,0.07671015625326841
1204,0.013663409370237049
1205,0.05513444806364794
1206,0.0061902868776649335
1207,0.042245424784382285
1208,0.0735155514807292
1209,0.07056757919487935
1210,0.04974529685216032
1211,0.13610147363822886
1212,0.11085896484187663
1213,0.035127408372872454
1214,0.13637843592175158
1215,0.055283748171645136
1216,0.09224066633794248
1217,0.17185793346733638
1218,0.07109153775897671
1219,0.07208340541938184
1220,0.2858348401116138
1221,0.044449395512524394
1222,0.01631068075165094
1223,0.2681362641378401
1224,0.09271370773254607
1225,0.019234796902207228
1226,0.031513200516037745
1227,0.15471636200041608
1228,0.03570540261598167
1229,0.38143398971688175
1230,0.07506810748903005
1231,0.022139795190174817
1232,0.057432495981814706
1233,0.02789634298528701
1234,0.06649405923301566
1235,0.35701570284131784
1236,0.33763243386978403
1237,0.04237640856156434
1238,0.10779771841844361
1239,0.12404400716108438
1240,0.0571851806851733
1241,0.12641623720521994
1242,0.029345913304626294
1243,0.048883443378772234
1244,0.008362661657696948
1245,0.1470564119820137
1246,0.0313621453385636
